id,title,news_company,url,published_date
1046,"Handling Wastes: Used Oil, Antifreeze. - 6페이지","McCook Daily Gazette ","https://books.google.co.kr/books?id=nNsgAAAAIBAJ&pg=PA6&dq=crude+oil&article_id=1278,1248013&hl=ko&sa=X&ved=2ahUKEwjx4dKmiJeFAxWanq8BHQ3VA5E4WhDrAXoECAsQAQ",1994-11-10
1052,"Price Falls On Crude Oil Futures To $18.04 On... - 16페이지","The Deseret News ","https://books.google.co.kr/books?id=G-NHAAAAIBAJ&pg=PA16&dq=crude+oil&article_id=4220,5585076&hl=ko&sa=X&ved=2ahUKEwjimN-oiJeFAxX2e_UHHR2CD2c4ZBDrAXoECA0QAQ",1994-11-12
1029,"Diesel Fuel Price Rollback Sought. By Merlinda Manato - 81페이지","Manila Standard ","https://books.google.co.kr/books?id=dqpOAAAAIBAJ&pg=PA81&dq=crude+oil&article_id=6405,2316710&hl=ko&sa=X&ved=2ahUKEwj9_PGhiJeFAxVEe_UHHQkVD6E4RhDrAXoECAYQAQ",1994-11-13
1093,"Warning - 13페이지","The Union Democrat ","https://books.google.co.kr/books?id=nCVZAAAAIBAJ&pg=PA13&dq=crude+oil&article_id=3202,1881743&hl=ko&sa=X&ved=2ahUKEwjo5rqyiJeFAxWOkq8BHWjdAns4jAEQ6wF6BAgGEAE",1994-11-15
965,"Anwar: Country's Economy In Better Shape Now. - 30페이지","New Straits Times ","https://books.google.co.kr/books?id=A28WAAAAIBAJ&pg=PA30&dq=crude+oil&article_id=5893,2199421&hl=ko&sa=X&ved=2ahUKEwjEp4KTiJeFAxVUm68BHbGCDb04ChDrAXoECAoQAQ",1994-11-16
1018,"China's Import Ban, Winter In Japan Key Oil Price Factors. - 2페이지","New Straits Times ","https://books.google.co.kr/books?id=BW8WAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=4350,2825133&hl=ko&sa=X&ved=2ahUKEwjj88GfiJeFAxWWdPUHHTc1B7Q4PBDrAXoECAgQAQ",1994-11-18
984,"Move To Freeze Output Sends Oil Prices Surging. - 74페이지","New Straits Times ","https://books.google.co.kr/books?id=LsdOAAAAIBAJ&pg=PA74&dq=crude+oil&article_id=6782,791992&hl=ko&sa=X&ved=2ahUKEwjxvsSXiJeFAxVgka8BHfvvDsQ4HhDrAXoECA0QAQ",1994-11-21
1069,"Opec To Freeze Output Next Year. - 11페이지","New Straits Times ","https://books.google.co.kr/books?id=L8dOAAAAIBAJ&pg=PA11&dq=crude+oil&article_id=6796,1083060&hl=ko&sa=X&ved=2ahUKEwjumpGriJeFAxUUma8BHR8mBWU4bhDrAXoECA0QAQ",1994-11-23
1035,"To Combat Oil Spills. - 18페이지","New Straits Times ","https://books.google.co.kr/books?id=MsdOAAAAIBAJ&pg=PA18&dq=crude+oil&article_id=5774,3973901&hl=ko&sa=X&ved=2ahUKEwianaKkiJeFAxVjbPUHHUjoCuQ4UBDrAXoECAYQAQ",1994-11-29
1038,"Ill Drillers In Ram Forest Ty To Turn Over New Leaf. - 15페이지","The Hour ","https://books.google.co.kr/books?id=OiZJAAAAIBAJ&pg=PA15&dq=crude+oil&article_id=1492,1156066&hl=ko&sa=X&ved=2ahUKEwianaKkiJeFAxVjbPUHHUjoCuQ4UBDrAXoECAoQAQ",1994-12-08
979,"Fuel Chill, Refinery Shutdown Help Push Oil Prices Higher. - 25페이지","The Deseret News ","https://books.google.co.kr/books?id=0fRLAAAAIBAJ&pg=PA25&dq=crude+oil&article_id=6563,5276030&hl=ko&sa=X&ved=2ahUKEwixrrKViJeFAxUqbvUHHbozDPY4FBDrAXoECAcQAQ",1994-12-10
959,"Temperature Carefully. - 6페이지","The Victoria Advocate ","https://books.google.co.kr/books?id=AeZHAAAAIBAJ&pg=PA6&dq=crude+oil&article_id=1082,4670221&hl=ko&sa=X&ved=2ahUKEwjOjOOFiJeFAxVuk68BHcHJBcYQ6wF6BAgJEAE",1994-12-11
1104,"Tanker Insurance May Boost Fuel Cost. - 3페이지","The Hour ","https://books.google.co.kr/books?id=PCZJAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=3298,1673357&hl=ko&sa=X&ved=2ahUKEwiXk_G0iJeFAxWvQPUHHerRDOs4lgEQ6wF6BAgGEAE",1994-12-12
1105,"New Law May Raise Price Of Oil Area Stocks. - 6페이지","The Mount Airy News ","https://books.google.co.kr/books?id=MeI_AAAAIBAJ&pg=PA6&dq=crude+oil&article_id=3241,7457327&hl=ko&sa=X&ved=2ahUKEwiXk_G0iJeFAxWvQPUHHerRDOs4lgEQ6wF6BAgLEAE",1994-12-12
1106,"Insurance Law To Up Oil Costs. - 4페이지","Ludington Daily News ","https://books.google.co.kr/books?id=kEZQAAAAIBAJ&pg=PA4&dq=crude+oil&article_id=5032,7378939&hl=ko&sa=X&ved=2ahUKEwiXk_G0iJeFAxWvQPUHHerRDOs4lgEQ6wF6BAgJEAE",1994-12-12
1107,"More Liability Insurance May Force. Gas Prices. Uc - 4페이지","The Durant Daily Democrat ","https://books.google.co.kr/books?id=GJdEAAAAIBAJ&pg=PA4&dq=crude+oil&article_id=1711,6129584&hl=ko&sa=X&ved=2ahUKEwiXk_G0iJeFAxWvQPUHHerRDOs4lgEQ6wF6BAgIEAE",1994-12-12
1099,"The Rochester Sentinel - 1페이지","The Rochester Sentinel ","https://books.google.co.kr/books?id=Pb5WAAAAIBAJ&pg=PA1&dq=crude+oil&article_id=4033,6413768&hl=ko&sa=X&ved=2ahUKEwjo5rqyiJeFAxWOkq8BHWjdAns4jAEQ6wF6BAgKEAE",1994-12-13
1016,"Johor Probes Sts Transfer Of Crude Oil. - 2페이지","New Straits Times ","https://books.google.co.kr/books?id=ViJOAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=2060,382977&hl=ko&sa=X&ved=2ahUKEwjj88GfiJeFAxWWdPUHHTc1B7Q4PBDrAXoECAkQAQ",1994-12-22
1086,"County's Spill Cleanup A Unique Effort. - 2페이지","Lodi News-Sentinel ","https://books.google.co.kr/books?id=-e0zAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=7381,6783361&hl=ko&sa=X&ved=2ahUKEwjQ_IewiJeFAxXOnq8BHcKHA7U4ggEQ6wF6BAgJEAE",1994-12-23
1041,"Fishermen Teep: Abs On 3ts Crude Oil Transfer. - 6페이지","New Straits Times ","https://books.google.co.kr/books?id=UCJOAAAAIBAJ&pg=PA6&dq=crude+oil&article_id=1097,2469413&hl=ko&sa=X&ved=2ahUKEwjx4dKmiJeFAxWanq8BHQ3VA5E4WhDrAXoECAgQAQ",1994-12-27
1254,"Higher Prices Top Wish List For Energy Leaders. - 37페이지","Altus Times ","https://books.google.co.kr/books?id=8H9DAAAAIBAJ&pg=PA37&dq=crude+oil&article_id=6346,309040&hl=ko&sa=X&ved=2ahUKEwiIk-rniJeFAxXvb_UHHW5kBu04jAEQ6wF6BAgGEAE",1995-01-01
1129,"Ecnnology Unlocks Canada's Tar Sands. - 5페이지","Bangor Daily News ","https://books.google.co.kr/books?id=8KlJAAAAIBAJ&pg=PA5&dq=crude+oil&article_id=5598,236244&hl=ko&sa=X&ved=2ahUKEwiDw8bIiJeFAxWDn68BHeDRBPA4ChDrAXoECAwQAQ",1995-01-03
1243,"Futures Prices Decline; Battle Near 9-Month High. - 12페이지","The Rochester Sentinel ","https://books.google.co.kr/books?id=XuhgAAAAIBAJ&pg=PA12&dq=crude+oil&article_id=1477,178895&hl=ko&sa=X&ved=2ahUKEwjYlrbliJeFAxW0k68BHeBfBe44ggEQ6wF6BAgMEAE",1995-01-05
1255,"Third Quarter Gross Exports Record Sharply Higher Growth. - 30페이지","New Sunday Times ","https://books.google.co.kr/books?id=I5sWAAAAIBAJ&pg=PA30&dq=crude+oil&article_id=6857,3082638&hl=ko&sa=X&ved=2ahUKEwiIk-rniJeFAxXvb_UHHW5kBu04jAEQ6wF6BAgMEAE",1995-01-08
1131,"Local Crude Prices At Five-Month High. - 54페이지","New Sunday Times ","https://books.google.co.kr/books?id=JJsWAAAAIBAJ&pg=PA54&dq=crude+oil&article_id=2474,3687723&hl=ko&sa=X&ved=2ahUKEwjHh_PKiJeFAxUbma8BHbUABRw4FBDrAXoECAwQAQ",1995-01-09
1158,"Cash-Strapped Kuwaitis Seek Ways To Clean Up Desert. - 1페이지","Point Pleasant Register ","https://books.google.co.kr/books?id=0D9DAAAAIBAJ&pg=PA1&dq=crude+oil&article_id=1136,296695&hl=ko&sa=X&ved=2ahUKEwj1qI_QiJeFAxVtgq8BHVOGD2k4KBDrAXoECAsQAQ",1995-01-10
1257,"Cash-Strapped Kuwaitis Seek Ways To Clean Up Desert. - 14페이지","Waycross Journal-Herald ","https://books.google.co.kr/books?id=p1BaAAAAIBAJ&pg=PA14&dq=crude+oil&article_id=3135,2185744&hl=ko&sa=X&ved=2ahUKEwiIk-rniJeFAxXvb_UHHW5kBu04jAEQ6wF6BAgQEAE",1995-01-10
1117,"Ill Friday. January 13. Combining Of Factors Pump Price Up ","Reading Eagle ","https://books.google.co.kr/books?id=OvghAAAAIBAJ&pg=PA13&dq=crude+oil&article_id=1109,6223313&hl=ko&sa=X&ved=2ahUKEwiRkc67iJeFAxX8ha8BHfCpCvMQ6wF6BAgMEAE",1995-01-13
1157,"Classified Cash-Strapped Kuwaitis Seek Ways To Clean Up. - 7페이지","McCook Daily Gazette ","https://books.google.co.kr/books?id=zdggAAAAIBAJ&pg=PA7&dq=crude+oil&article_id=1357,1182240&hl=ko&sa=X&ved=2ahUKEwj1qI_QiJeFAxVtgq8BHVOGD2k4KBDrAXoECA8QAQ",1995-01-14
1250,"Monetary Board We. Grants Oil Firms Pi 2-B Concession - 70페이지","Manila Standard ","https://books.google.co.kr/books?id=YzpNAAAAIBAJ&pg=PA70&dq=crude+oil&article_id=6280,2330406&hl=ko&sa=X&ved=2ahUKEwjYlrbliJeFAxW0k68BHeBfBe44ggEQ6wF6BAgGEAE",1995-01-14
1258,"The Sunday Gazette - 39페이지","The Sunday Gazette ","https://books.google.co.kr/books?id=qxIxAAAAIBAJ&pg=PA39&dq=crude+oil&article_id=5678,3200071&hl=ko&sa=X&ved=2ahUKEwiIk-rniJeFAxXvb_UHHW5kBu04jAEQ6wF6BAgKEAE",1995-01-14
1266,"Brussels, Belgium. Opec Revenues Fall To Lowest Level Since 89","Sarasota Herald-Tribune ","https://books.google.co.kr/books?id=fRQcAAAAIBAJ&pg=PA80&dq=crude+oil&article_id=5950,4008956&hl=ko&sa=X&ved=2ahUKEwjdgKrqiJeFAxUekK8BHU4YAiM4lgEQ6wF6BAgNEAE",1995-01-14
1269,"Opec Revenues Decline To Lowest Level Since 89. - 11페이지","Ocala Star-Banner ","https://books.google.co.kr/books?id=4MwwAAAAIBAJ&pg=PA11&dq=crude+oil&article_id=5114,5709954&hl=ko&sa=X&ved=2ahUKEwjdgKrqiJeFAxUekK8BHU4YAiM4lgEQ6wF6BAgLEAE",1995-01-14
1152,"J. S. Oil Production Fallc Falls To 40-Year. - 28페이지","Sunday Times-Sentinel ","https://books.google.co.kr/books?id=EC9DAAAAIBAJ&pg=PA28&dq=crude+oil&article_id=6034,979276&hl=ko&sa=X&ved=2ahUKEwj1qI_QiJeFAxVtgq8BHVOGD2k4KBDrAXoECAoQAQ",1995-01-15
1165,"Most Oil Used In Us. Imported - 111페이지","The Tuscaloosa News ","https://books.google.co.kr/books?id=VTwdAAAAIBAJ&pg=PA111&dq=crude+oil&article_id=6802,4870440&hl=ko&sa=X&ved=2ahUKEwiAor_SiJeFAxXIh68BHT69AW44MhDrAXoECAoQAQ",1995-01-15
1259,"The Sunday Gazette - 14페이지","The Sunday Gazette ","https://books.google.co.kr/books?id=XXchAAAAIBAJ&pg=PA14&dq=crude+oil&article_id=5678,3200069&hl=ko&sa=X&ved=2ahUKEwiIk-rniJeFAxXvb_UHHW5kBu04jAEQ6wF6BAgJEAE",1995-01-15
1155,"Opec Income At 6-Year Low. - 4페이지","Reading Eagle ","https://books.google.co.kr/books?id=-lQlAAAAIBAJ&pg=PA4&dq=crude+oil&article_id=6182,26126&hl=ko&sa=X&ved=2ahUKEwj1qI_QiJeFAxVtgq8BHVOGD2k4KBDrAXoECAwQAQ",1995-01-16
1260,"Orlando-Based Ripley Investing $30 Million In Giant Aquarium","Lakeland Ledger ","https://books.google.co.kr/books?id=SsJNAAAAIBAJ&pg=PA31&dq=crude+oil&article_id=2037,4732453&hl=ko&sa=X&ved=2ahUKEwiIk-rniJeFAxXvb_UHHW5kBu04jAEQ6wF6BAgHEAE",1995-01-17
1188,"More Than Half Of Oi Used In Us. Imported - 7페이지","Daily News ","https://books.google.co.kr/books?id=9fcaAAAAIBAJ&pg=PA7&dq=crude+oil&article_id=6879,1902365&hl=ko&sa=X&ved=2ahUKEwj2yPvWiJeFAxUFia8BHT-fC3Y4RhDrAXoECAUQAQ",1995-01-18
1235,"Interline Buys Conoco Pipeline In Wyoming. - 26페이지","The Deseret News ","https://books.google.co.kr/books?id=EO0vAAAAIBAJ&pg=PA26&dq=crude+oil&article_id=6440,865541&hl=ko&sa=X&ved=2ahUKEwjz9_ziiJeFAxV3lK8BHTQFD_U4eBDrAXoECAsQAQ",1995-01-18
1134,"Crude Oil Climbs To 10-Week High On Gasoline Demand - 46페이지","Lakeland Ledger ","https://books.google.co.kr/books?id=TMJNAAAAIBAJ&pg=PA46&dq=crude+oil&article_id=5739,5736785&hl=ko&sa=X&ved=2ahUKEwjHh_PKiJeFAxUbma8BHbUABRw4FBDrAXoECAgQAQ",1995-01-19
1137,"Lop Off Pi From Diesel Price, Insists Maceda. - 37페이지","Manila Standard ","https://books.google.co.kr/books?id=ZTpNAAAAIBAJ&pg=PA37&dq=crude+oil&article_id=4211,3013538&hl=ko&sa=X&ved=2ahUKEwjHh_PKiJeFAxUbma8BHbUABRw4FBDrAXoECAsQAQ",1995-01-20
1153,"Oil Futures Hit Giant Slick Again As Profit Takers Pervade ... - 42페이지","The Deseret News ","https://books.google.co.kr/books?id=E-0vAAAAIBAJ&pg=PA42&dq=crude+oil&article_id=4652,2040476&hl=ko&sa=X&ved=2ahUKEwj1qI_QiJeFAxVtgq8BHVOGD2k4KBDrAXoECA4QAQ",1995-01-21
1211,"Crude Oil And Gas Exports To Japan Not Affected. - 7페이지","New Straits Times ","https://books.google.co.kr/books?id=E7MVAAAAIBAJ&pg=PA7&dq=crude+oil&article_id=5777,58999&hl=ko&sa=X&ved=2ahUKEwi5i6PeiJeFAxUOjK8BHRE0Ac84ZBDrAXoECAwQAQ",1995-01-21
1207,"Outdated Oil Policy In The Way. - 30페이지","Lodi News-Sentinel ","https://books.google.co.kr/books?id=x2czAAAAIBAJ&pg=PA30&dq=crude+oil&article_id=5619,2677335&hl=ko&sa=X&ved=2ahUKEwic4tnbiJeFAxXcbfUHHWEYBIE4WhDrAXoECAoQAQ",1995-01-25
1118,"Oil Firms Propping Up Prices. - 13페이지","Manila Standard ","https://books.google.co.kr/books?id=ZzpNAAAAIBAJ&pg=PA13&dq=crude+oil&article_id=4832,4203432&hl=ko&sa=X&ved=2ahUKEwiRkc67iJeFAxX8ha8BHfCpCvMQ6wF6BAgFEAE",1995-01-29
1217,"Proper Disposal Of Used Oil Is Vital. - 6페이지","Walker County Messenger ","https://books.google.co.kr/books?id=5KswAAAAIBAJ&pg=PA6&dq=crude+oil&article_id=6620,1249145&hl=ko&sa=X&ved=2ahUKEwi5i6PeiJeFAxUOjK8BHRE0Ac84ZBDrAXoECAQQAQ",1995-02-01
1209,"Business Finance Business Finance. - 10페이지","New Straits Times ","https://books.google.co.kr/books?id=OnBhAAAAIBAJ&pg=PA10&dq=crude+oil&article_id=960,3085016&hl=ko&sa=X&ved=2ahUKEwic4tnbiJeFAxXcbfUHHWEYBIE4WhDrAXoECAcQAQ",1995-02-10
1119,"Exchanges Keen On New Crude Oil Contracts. - 9페이지","New Straits Times ","https://books.google.co.kr/books?id=lM1OAAAAIBAJ&pg=PA9&dq=crude+oil&article_id=4331,93950&hl=ko&sa=X&ved=2ahUKEwiRkc67iJeFAxX8ha8BHfCpCvMQ6wF6BAgIEAE",1995-02-11
1128,"Oil Futures Rebound As Jitters Ease. - 16페이지","The Deseret News ","https://books.google.co.kr/books?id=vbMwAAAAIBAJ&pg=PA16&dq=crude+oil&article_id=4859,5325250&hl=ko&sa=X&ved=2ahUKEwiDw8bIiJeFAxWDn68BHeDRBPA4ChDrAXoECA0QAQ",1995-02-11
1261,"Lakeland Ledger - 32페이지","Lakeland Ledger ","https://books.google.co.kr/books?id=-t0vAAAAIBAJ&pg=PA32&dq=crude+oil&article_id=1007,3444972&hl=ko&sa=X&ved=2ahUKEwjdgKrqiJeFAxUekK8BHU4YAiM4lgEQ6wF6BAgMEAE",1995-02-14
1112,"Mineral County Independent-News - 2페이지","Mineral County Independent-News ","https://books.google.co.kr/books?id=MEklAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=2812,1916509&hl=ko&sa=X&ved=2ahUKEwiRkc67iJeFAxX8ha8BHfCpCvMQ6wF6BAgJEAE",1995-02-15
1141,"Lakeland Ledger - 37페이지","Lakeland Ledger ","https://books.google.co.kr/books?id=_N0vAAAAIBAJ&pg=PA37&dq=crude+oil&article_id=1072,4511184&hl=ko&sa=X&ved=2ahUKEwjSyZrNiJeFAxUFh68BHYMJC6U4HhDrAXoECAwQAQ",1995-02-16
1216,"What About The Price Of Gasoline? - 4페이지","Beaver Country Times ","https://books.google.co.kr/books?id=lqtUAAAAIBAJ&pg=PA4&dq=crude+oil&article_id=5015,3710323&hl=ko&sa=X&ved=2ahUKEwi5i6PeiJeFAxUOjK8BHRE0Ac84ZBDrAXoECAsQAQ",1995-02-16
1265,"The Daily Gazette - 23페이지","The Daily Gazette ","https://books.google.co.kr/books?id=zN8qAAAAIBAJ&pg=PA23&dq=crude+oil&article_id=1200,3770901&hl=ko&sa=X&ved=2ahUKEwjdgKrqiJeFAxUekK8BHU4YAiM4lgEQ6wF6BAgHEAE",1995-02-16
1164,"The Union Democrat - 15페이지","The Union Democrat ","https://books.google.co.kr/books?id=qydZAAAAIBAJ&pg=PA15&dq=crude+oil&article_id=3528,2455872&hl=ko&sa=X&ved=2ahUKEwiAor_SiJeFAxXIh68BHT69AW44MhDrAXoECAkQAQ",1995-02-21
1174,"Warning - 3페이지","Lodi News-Sentinel ","https://books.google.co.kr/books?id=1GczAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=3400,5905896&hl=ko&sa=X&ved=2ahUKEwjY7u_UiJeFAxXhffUHHbPaBQU4PBDrAXoECAkQAQ",1995-02-21
1199,"Energy Prices End The Week Mostly Higher. - 17페이지","The Victoria Advocate ","https://books.google.co.kr/books?id=8JRaAAAAIBAJ&pg=PA17&dq=crude+oil&article_id=3554,1012195&hl=ko&sa=X&ved=2ahUKEwiAwKvZiJeFAxXFnK8BHU_3ARc4UBDrAXoECAQQAQ",1995-03-05
1123,"Quaker State Makes Its Mark. - 18페이지","The News ","https://books.google.co.kr/books?id=UiNUAAAAIBAJ&pg=PA18&dq=crude+oil&article_id=6855,855036&hl=ko&sa=X&ved=2ahUKEwiDw8bIiJeFAxWDn68BHeDRBPA4ChDrAXoECAUQAQ",1995-03-18
1224,"Strike Raises Oil Prices. - 9페이지","The Victoria Advocate ","https://books.google.co.kr/books?id=_ZRaAAAAIBAJ&pg=PA9&dq=crude+oil&article_id=4430,4374404&hl=ko&sa=X&ved=2ahUKEwiJ-dvgiJeFAxVOe_UHHWjbAiE4bhDrAXoECAgQAQ",1995-03-21
1233,"Mobile Home Repair I. - 9페이지","The Victoria Advocate ","https://books.google.co.kr/books?id=Q-VHAAAAIBAJ&pg=PA9&dq=crude+oil&article_id=3613,2120065&hl=ko&sa=X&ved=2ahUKEwjz9_ziiJeFAxV3lK8BHTQFD_U4eBDrAXoECAwQAQ",1995-03-21
1144,"Crude Hits 15-Week High. - 5페이지","The Robesonian ","https://books.google.co.kr/books?id=qbA_AAAAIBAJ&pg=PA5&dq=crude+oil&article_id=4778,4415777&hl=ko&sa=X&ved=2ahUKEwjSyZrNiJeFAxUFh68BHYMJC6U4HhDrAXoECAkQAQ",1995-03-23
1218,"Rm12b Contract For Malaysia Lng. - 5페이지","New Straits Times ","https://books.google.co.kr/books?id=PuIVAAAAIBAJ&pg=PA5&dq=crude+oil&article_id=5605,869520&hl=ko&sa=X&ved=2ahUKEwi5i6PeiJeFAxUOjK8BHRE0Ac84ZBDrAXoECAoQAQ",1995-03-23
1190,"Floyd Norris. Bronfman Follies: From Oil To Movie Studios. - 9페이지","Ocala Star-Banner ","https://books.google.co.kr/books?id=Sn9RAAAAIBAJ&pg=PA9&dq=crude+oil&article_id=6993,5102816&hl=ko&sa=X&ved=2ahUKEwj2yPvWiJeFAxUFia8BHT-fC3Y4RhDrAXoECAQQAQ",1995-04-09
1221,"The World. Plan For Iraq To Sell Oil For Food, Medicine. - 43페이지","The Spokesman-Review ","https://books.google.co.kr/books?id=qjwjAAAAIBAJ&pg=PA43&dq=crude+oil&article_id=6903,1722798&hl=ko&sa=X&ved=2ahUKEwiJ-dvgiJeFAxVOe_UHHWjbAiE4bhDrAXoECAsQAQ",1995-04-13
1197,"Us And Allies Offer Iraq New Plan To Sell Its Oil. - 8페이지","The Victoria Advocate ","https://books.google.co.kr/books?id=HplaAAAAIBAJ&pg=PA8&dq=crude+oil&article_id=2624,3238553&hl=ko&sa=X&ved=2ahUKEwiAwKvZiJeFAxXFnK8BHU_3ARc4UBDrAXoECAwQAQ",1995-04-14
1130,"Oil Prices Plummet Due To Speculation On Iraq. - 19페이지","The Sunday Courier ","https://books.google.co.kr/books?id=4S8OAAAAIBAJ&pg=PA19&dq=crude+oil&article_id=5435,2096632&hl=ko&sa=X&ved=2ahUKEwiDw8bIiJeFAxWDn68BHeDRBPA4ChDrAXoECAQQAQ",1995-04-16
1227,"Dumping Oil A Bad Idea. - 29페이지","Star-News ","https://books.google.co.kr/books?id=1LFOAAAAIBAJ&pg=PA29&dq=crude+oil&article_id=3715,2355017&hl=ko&sa=X&ved=2ahUKEwiJ-dvgiJeFAxVOe_UHHWjbAiE4bhDrAXoECAcQAQ",1995-04-21
1143,"Casting A Long Shadow. Oil Gas Dominates Oklahoma Landscape","Altus Times ","https://books.google.co.kr/books?id=0YdDAAAAIBAJ&pg=PA22&dq=crude+oil&article_id=3996,6122632&hl=ko&sa=X&ved=2ahUKEwjSyZrNiJeFAxUFh68BHYMJC6U4HhDrAXoECAoQAQ",1995-04-23
1139,"V. Water Level Of Debate. - 12페이지","Bangor Daily News ","https://books.google.co.kr/books?id=H6hJAAAAIBAJ&pg=PA12&dq=crude+oil&article_id=1847,2203600&hl=ko&sa=X&ved=2ahUKEwjHh_PKiJeFAxUbma8BHbUABRw4FBDrAXoECAYQAQ",1995-04-25
1262,"Oil Companies Profit. - 11페이지","The News ","https://books.google.co.kr/books?id=gSJUAAAAIBAJ&pg=PA11&dq=crude+oil&article_id=5881,4832208&hl=ko&sa=X&ved=2ahUKEwjdgKrqiJeFAxUekK8BHU4YAiM4lgEQ6wF6BAgIEAE",1995-04-25
1189,"Man Pulled To Safety On Bridge. - 2페이지","Observer-Reporter ","https://books.google.co.kr/books?id=zoFeAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=6317,4549121&hl=ko&sa=X&ved=2ahUKEwj2yPvWiJeFAxUFia8BHT-fC3Y4RhDrAXoECAwQAQ",1995-04-28
1159,"Quaker State Moving. Office: To Dallas Area. - 5페이지","The Albany Herald ","https://books.google.co.kr/books?id=R4hEAAAAIBAJ&pg=PA5&dq=crude+oil&article_id=2720,5448549&hl=ko&sa=X&ved=2ahUKEwj1qI_QiJeFAxVtgq8BHVOGD2k4KBDrAXoECAcQAQ",1995-04-29
1176,"Quaker State Moving Headquarters To Dallas. - 3페이지","Gettysburg Times ","https://books.google.co.kr/books?id=UyQmAAAAIBAJ&pg=PA3&dq=crude+oil&article_id=5499,3475720&hl=ko&sa=X&ved=2ahUKEwjY7u_UiJeFAxXhffUHHbPaBQU4PBDrAXoECA0QAQ",1995-04-29
1212,"Gas: Crude Oil Price, Greater Demand Mean Pump Jump. - 2페이지","The Southeast Missourian ","https://books.google.co.kr/books?id=wlkfAAAAIBAJ&pg=PA2&dq=crude+oil&article_id=3802,8463168&hl=ko&sa=X&ved=2ahUKEwi5i6PeiJeFAxUOjK8BHRE0Ac84ZBDrAXoECAkQAQ",1995-04-29
1127,"Scramble For Oil Heats Up In Central Asia. By Lakes. Blade ","Toledo Blade ","https://books.google.co.kr/books?id=1QYkAAAAIBAJ&pg=PA12&dq=crude+oil&article_id=6580,9079565&hl=ko&sa=X&ved=2ahUKEwiDw8bIiJeFAxWDn68BHeDRBPA4ChDrAXoECAgQAQ",1995-04-30
1201,"President Cutting Off All Trade With Iran Embargo: President ... - 1페이지","Eugene Register-Guard ","https://books.google.co.kr/books?id=6ERWAAAAIBAJ&pg=PA1&dq=crude+oil&article_id=5513,9113&hl=ko&sa=X&ved=2ahUKEwic4tnbiJeFAxXcbfUHHWEYBIE4WhDrAXoECAUQAQ",1995-05-01
1154,"Iran Trade Ban Boosts Gasoline Futures. - 14페이지","Pittsburgh Post-Gazette ","https://books.google.co.kr/books?id=pQgOAAAAIBAJ&pg=PA14&dq=crude+oil&article_id=2808,262408&hl=ko&sa=X&ved=2ahUKEwj1qI_QiJeFAxVtgq8BHVOGD2k4KBDrAXoECAgQAQ",1995-05-02
1166,"Analysts: Us. Embargo Against Iran May Not Work. - 26페이지","Lakeland Ledger ","https://books.google.co.kr/books?id=xctOAAAAIBAJ&pg=PA26&dq=crude+oil&article_id=6812,413307&hl=ko&sa=X&ved=2ahUKEwiAor_SiJeFAxXIh68BHT69AW44MhDrAXoECAYQAQ",1995-05-02
1223,"Us Action Against Iran Packs Little Punch, Say Experts. - 9페이지","Bangor Daily News ","https://books.google.co.kr/books?id=zqlJAAAAIBAJ&pg=PA9&dq=crude+oil&article_id=2964,248730&hl=ko&sa=X&ved=2ahUKEwiJ-dvgiJeFAxVOe_UHHWjbAiE4bhDrAXoECA0QAQ",1995-05-02
1248,"Embargo On Iran May Hurt More Than It Helps. - 4페이지","The Albany Herald ","https://books.google.co.kr/books?id=kutEAAAAIBAJ&pg=PA4&dq=crude+oil&article_id=4397,133002&hl=ko&sa=X&ved=2ahUKEwjYlrbliJeFAxW0k68BHeBfBe44ggEQ6wF6BAgJEAE",1995-05-02
1253,"Analysts Say Embargo Is Too Leaky. Embargo From In - 74페이지","Sarasota Herald-Tribune ","https://books.google.co.kr/books?id=1DIeAAAAIBAJ&pg=PA74&dq=crude+oil&article_id=6863,1525589&hl=ko&sa=X&ved=2ahUKEwiIk-rniJeFAxXvb_UHHW5kBu04jAEQ6wF6BAgPEAE",1995-05-02
1239,"Woodsfield Broken Pipeline Spills Oil In Ohio Wildlife Area. - 6페이지","The Vindicator ","https://books.google.co.kr/books?id=tS9KAAAAIBAJ&pg=PA6&dq=crude+oil&article_id=4058,1579441&hl=ko&sa=X&ved=2ahUKEwjz9_ziiJeFAxV3lK8BHTQFD_U4eBDrAXoECAkQAQ",1995-05-05
1142,"Clinton Bans Trade, Investment With Iran - 24페이지","Pittsburgh Post-Gazette ","https://books.google.co.kr/books?id=DqoxAAAAIBAJ&pg=PA24&dq=crude+oil&article_id=3919,5573249&hl=ko&sa=X&ved=2ahUKEwjSyZrNiJeFAxUFh68BHYMJC6U4HhDrAXoECAUQAQ",1995-05-08
1113,"Iran Trade Ban To Have Little Effect. - 9페이지","New Straits Times ","https://books.google.co.kr/books?id=Pw5PAAAAIBAJ&pg=PA9&dq=crude+oil&article_id=5206,3974092&hl=ko&sa=X&ved=2ahUKEwiRkc67iJeFAxX8ha8BHfCpCvMQ6wF6BAgHEAE",1995-05-10
