,movie_title,running_time,release_date,viewer,director,actors,production,screenplay_writers,director_of_photography,editors,original_author,distributor,importer,review_count,review_id,review_date,review_rating,review_comment
646,유령,132분,2023-01-18,"664,146명","이해영, ","['설경구', '이하늬', '박소담', '박해수', '서현우', '김동희']",더 램프㈜,['이해영'],[],[],[],['CJ ENM'],[],7,,2023-01-22 03:55:04,10,세련된 액션 무비의 쾌감있는 질주.
647,유령,132분,2023-01-18,"664,146명","이해영, ","['설경구', '이하늬', '박소담', '박해수', '서현우', '김동희']",더 램프㈜,['이해영'],[],[],[],['CJ ENM'],[],7,egyption11,2023-10-25 22:02:52,7,의심과 경계 사이에서...대담하고 당돌한(도발적인) 유리코역의 박소담이 완전 하드캐리...이하늬/우정 출연한 이솜...♡
648,유령,132분,2023-01-18,"664,146명","이해영, ","['설경구', '이하늬', '박소담', '박해수', '서현우', '김동희']",더 램프㈜,['이해영'],[],[],[],['CJ ENM'],[],7,penny2003,2023-04-02 15:12:42,4,도대체 감독은 무슨 얘기를 하고 싶었던 것일까?
649,유령,132분,2023-01-18,"664,146명","이해영, ","['설경구', '이하늬', '박소담', '박해수', '서현우', '김동희']",더 램프㈜,['이해영'],[],[],[],['CJ ENM'],[],7,thrill5,2023-02-02 17:48:35,10,"항일 단체의 궁극적인 목적은 독립이었고 일제의 퇴출이었다. 한국사에서 

처참한 암흑기로 일제 시대를 배우는 가운데 자신의 목숨을 걸고 의거를 

일으킨 의사들의 역사를 배우는 와중에 영화계는 이 소재를 단순한 민족의 

항거와 저항을 묘사하기 보다는 그 과정에서 더 나아가 영화가 취할 수 있는 

재미를 보장하는데 까지 나아갔다.

이해영 감독의 ‘유령’도 일제를 배경으로 영화가 선사할 수 있는 재미를 

보장하며 추리극을 표방하는 듯 하다가 ‘액션’에 방점을 찍어 충분히 

즐기는데 부족함없는 작품으로 관객에게 찾아왔다.

무슨 명목이건 간에 일제의 침략과 약탈의 본질이 전혀 변하지 않는 가운데 

자주독립을 하지는 못했지만 분명 역사의 한 페이지조차 기록되지 

못했더라도 숱한 독립운동가들이 있었을 것이다. 감독은 그런 

독립운동가들의 면면을 상상하며 여기에 액션을 덧붙이고 그 액션의 쾌감을 

극한까지 몰아붙인다.

특히 신임 총독 암살 용의자인 다섯 명이 모인 호텔에서 경호 대장 

카이토(박해수)가 총독부 통신과 직원 백호(김동희)를 죽인 이후 벌어지는 

본격적인 액션 활극은 관객의 전혀 예상치 못한 통쾌한 반전이자 추리극의 

외피를 노골적으로 벗어던지며 호텔을 액션의 무대로 설정한 것은 물론 

다섯 명의 인물 중 세 명이 호텔을 탈출해 액션의 무대를 신임 총독 취임식이 

열릴거라고 추정된 강당으로까지 확장한다.

액션의 무대가 호텔에서 강당으로 전환되면서 카이토와 무라야마 

쥰지(설경구)간의 갈등, 그리고 무라야마가 강당에 모인 조선인들만을 

대상으로 하는 일종의 연설이자 독립을 원하는 이들을 향해 쏟아내는 

비난은 항일 단체 흑색단의 저항 의지에 더 불을 붙여주며 호텔에서 벌어진 

액션 이상의 쾌감이 발생하게 된다.

배경은 다르지만 영화 초반부 흑색단의 암호를 주고받는 극장을 

배경으로한 모습에서는 당시를 배경으로 한 할리우드의 갱스터 누아르의 

영향까지 느낄 수 있으며 특히 이런 분위기는 결말부에서 두 명의 주인공이 

갱스터 물에 등장하는 기관총으로 신임 총독을 암살하는 모습에서 절정에 

이른다.

배경이 일제 강점기지만 비분강개와 분노보다는 잘 훈련된 요원들이 

적인 신임 총독과 그 일당들과의 전쟁을 벌이는 쾌감이 극대화된 작품이며 

암흑기가 면밀한 역사 연구와 더불어 영화적으로 상상력이 무한히 발휘되는 

시대라는 걸 새삼 느끼게 하는 작품이다."
650,유령,132분,2023-01-18,"664,146명","이해영, ","['설경구', '이하늬', '박소담', '박해수', '서현우', '김동희']",더 램프㈜,['이해영'],[],[],[],['CJ ENM'],[],7,filmone1,2023-01-27 00:03:53,6,"이해영 감독이 연출한 <유령>은 1933년 경성을 배경으로 한 작품이자 제한된 공간에서 벌어지는 추리스릴러물입니다.

경성에 새로 부임하게 된 카이토(박해수)는 오자마자 상관이 총격상을 입는 일이 벌어집니다. 최근 독립운동조직인 흑색단이 여러 지역에서의 활약과 동시에 각종 조직에 일명 유령이라는 스파이가 그들 활약에 큰 역할을 책임지고 있습니다. 카이토는 조선총독부 내에 유령이 있다는 것을 감지하고 조선인 출신 직원 다섯 명을 한 호텔로 모이게 합니다.

카이토와 라이벌 관계에 놓여있는 총독부 통신과 감독관 쥰지(설경구), 암호문 기록 담당 차경(이하늬), 정무총감 비서 유리코(박소담) 그리고 암호 해독 담당 천계장(서현우)는 카이토의 주관 아래 하루 동안 심문을 받게 됩니다. 이를 못 참는 유리코는 당장 정무총감에게 연락을 해 이 곳을 떠나보려고 하지만 여의치 않습니다. 한편 쥰지는 카이토 보다 먼저 유령을 찾겠다고 나서고 천계장은 집에 홀로 두고 온 고양이가 걱정입니다. 

영화는 초반부터 유령의 존재는 까놓고 진행합니다. 차경이 바로 그 인물입니다. 그리고 차경이 왜 유령이 되었는지에 대한 설명이 영화 초반부에 중요한 키워드로 사용됩니다. 그것은 일종의 사명감이 아니라 바로 사랑에 의한 것이었습니다. 그리고 떠난 보낸 사랑에서 다시 찾은 사랑이 영화 후반에 이어집니다. 

많은 분들이 언급했듯이 거대한 스케일과 일제강점기를 배경으로 한 작품에서 기대하는 것과 반대되는 요소가 눈에 띄기도 한 작품입니다. 아기자기한 소품들이 그 역할을 하고 있는데요. 대표적으로 천계장의 가방 안의 소품들이 그러하고 호텔 내부를 장식하는 소품들도 아기자기한 멋을 보여줍니다.

중국의 원작 소설을 바탕으로 한 이 작품은 우리나라의 실정에 맞게 잘 각색되었다고 생각합니다. 그럼에도 불구하고 마이너한 소재가 영화의 핵심이 되는 것이 과연 흥행에 어떻게 작용할지 잘 모르겠습니다. 개인적으론 나쁘지 않은 선택이라고 생각하지만요. 다만 설경구가 연기하는 쥰지의 캐릭터가 오락가락하는 점이 조금 아쉽긴 했습니다."
651,유령,132분,2023-01-18,"664,146명","이해영, ","['설경구', '이하늬', '박소담', '박해수', '서현우', '김동희']",더 램프㈜,['이해영'],[],[],[],['CJ ENM'],[],7,,2023-01-22 03:55:04,10,세련된 액션 무비의 쾌감있는 질주.
652,자백,105분,2022-10-26,"738,154명","윤종석, ","['소지섭', '김윤진', '나나', '최광일']",리얼라이즈픽쳐스(주),[],[],[],[],['롯데컬처웍스㈜롯데엔터테인먼트'],[],3,filmone1,2022-11-13 15:31:01,5,"윤종석 감독이 연출한 <자백>은 스페인 영화 <인비저블 게스트>를 리메이크한 작품입니다. 이 작품은 얼마 전 이탈리아 등에서 이미 리메이크 된 바 있는 작품입니다.

민호(소지섭)는 불륜 사실을 폭로하겠다는 협박을 듣고 한 호텔로 갑니다. 그런데 그 곳엔 불륜의 상대인 세희(나나)가 사망한 채 쓰러져 있습니다. 민호는 그 자리를 떠나려고 하지만 한 괴한에게 린치를 당하고 쓰러집니다. 잠시 후 그 앞에 호텔 직원과 경찰이 이미 와 있는 상태였고 민호는 현장에서 세희의 살인 용의자로 체포됩니다.

유능한 변호사와 막강한 권력으로 용의선상에서 잘 피해간 민호는 해당 분야의 최고 변호사인 신애(김윤진)를 산 속 별장에서 만나 이야기를 나누고 그녀를 수임하려고 합니다. 거짓으로 일관하는 민호의 증언에 화를 내며 자신에게 진실을 털어놓아야 재판에 이길 수 있다는 말을 하고 민호도 그녀의 말에 따라 대부분의 사실을 말합니다. 

원작 영화가 워낙 사랑을 받고 센세이셔널한 작품이라 리메이크를 하는 데 큰 고민이 있었을 것 같습니다. 그럼에도 불구하고 <더 바디>를 <사라진 밤>으로 리메이크한 것처럼 그 만큼 매력이 엄청난 이야기이기 때문에 아마도 큰 리스크를 생각하면서도 제작된 것이 아닌가 싶습니다. 

결론부터 말하자면 <인비저블 게스트>는 반전의 힘이 엄청난 작품입니다. 이미 이 작품을 본 사람들이라면 <자백>에선 이 사실을 알고 영화를 볼 것이라서 이를 넘어선 혹은 또 다른 반전이나 매력 포인트가 있었어야하는데 그런 점들은 잘 찾아볼 수 없더라고요. 개인적으론 한 배우를 발견했다는 것이 이 관람의 미덕이라고 생각했습니다. 그것은 나나라는 배우의 캐릭터와 연기였습니다. 물론 민호와 신애 등의 캐릭터도 좋았지만 민호 역을 맡은 소지섭의 연기력이 조금 아쉬웠고 김윤진 배우 경우에도 이전 작품과 색다른 배우로서의 매력을 느끼지 못한 반면에 나나의 연기는 꽤나 인상적이었습니다. 물론 비주얼적으로도 훌륭한 배우였지만 전도연 배우와 한 번 공연을 한  이후로 그녀의 성장은 눈에 띠게 발전하는 것 같더라고요.

스페인 특유의 정서가 담긴 스릴러물이 한 동안 엄청난 유행을 이끌었는데 <인비저블 게스트>도 그 중심에 있는 작품이었습니다. 이탈리아의 리메이크였던 <인비저블 위트니스>의 경우 이탈리아 특유의 정서가 미덕이었지만 <자백>은 그에는 살짝 못 미치는 작품인 것 같아 조금 아쉬운 감이 드는 작품이었습니다."
653,자백,105분,2022-10-26,"738,154명","윤종석, ","['소지섭', '김윤진', '나나', '최광일']",리얼라이즈픽쳐스(주),[],[],[],[],['롯데컬처웍스㈜롯데엔터테인먼트'],[],3,thrill5,2022-11-10 22:49:22,10,"지강헌의 ‘유전무죄 무전유죄’가 아직도 통용되는 몹쓸 세상이다. 단순히 

돈만 많은 괴물들이 죄를 지었어도 소유한 부로 이 죄를 무마하는 게 아니라 

소유한 부를 교묘하게 제도의 허점을 부여잡고 흔들고 농락하고 권력에 

빌 붙는데 활용하면서 죄를 지었어도 뻔뻔하게 잘 살아간다. 아무리 중죄를 

저질렀어도 ‘경제’를 핑계로 면죄부를 쉽게 주는데 그 중죄가 ‘경제’를 

교란했으면서도 다시 ‘경제’를 위한다는 명분은 실로 한반도 내의 

권력자들의 모순과 비논리, 기득권 유지를 위한 발악이 합쳐진 끔찍한 

결과물이다.

자신의 내연녀 살해 혐의를 받는 유민호(소지섭)는 딱 봐도 대기업 최고 

경영자다. 천민자본주의 시대에서 변화된 지주이자 양반인데 혐의를 

부인하고 세상의 날카로운 시선을 피해 장인이 살던 강원도 한 지역의 

산장에 피신해 있으면서 승소율 백 퍼센트를 자랑하는 양신애(김윤진) 

변호사를 고용해 자신의 결백을 증명하고 도피 생활을 마감하려 한다. 

작품은 양신애의 집요한 유민호를 향한 작품 제목 그대로 ‘자백’ 요구에 

초점을 맞춰 동일한 사건을 두 번에서 세 번 복기해 본다. 그리고 그 

과정에서 한 장의 실종자 전단을 유민호에서 내밀자 사건은 내연녀 

살인에서 실종자인 한선재를 찾아가는 과정까지 복잡하게 되는데 양신애는 

재차 유민호에서 ‘자백’을 종용한다. 자신이 알고 있어야 법정에서 대비할 수 

있다는 조건에서 말이다.

작품은 변호사 양신애가 법조인이 아닌 일종의 수사관 관점으로 유민호의 

민낯을 양파 껍질 벗기듯 단계적으로 드러내는 데 초점을 맞춘다. 산장에서 

유민호와 양신애가 나누는 대화는 사건의 진실에 다가가면서도 서두에 

언급한 한국 재벌로 대표되는 기득권들의 죄를 짓고도 잘 살려는 그릇된 

욕망의 본질에도 다가가며 예상치 못한 반전이 발생하기도 한다.

반전의 결과 역시나 한국에서 권력자들의 범죄를 단죄하지 못하는 제도적 

허점으로 인한 추악한 민낯이 드러나는 것은 물론 한국 사법적 제도의 

허술함이 결국 죄의 단죄와 증명을 생존에서 각자도생처럼 당사자가 

해결해야 할 지경에 이르는 모습까지 작품은 사건의 진실을 증명하는 

쾌감을 선보이면서도 한국에서 유난히 부와 명예에 압도당하는 사법 제도의 

민낯까지 조명하며 반전의 쾌감과 사회적 시선과의 비중을 적절히 배분하는 

균형감각도 뛰어나게 잘 잡았다. 아울러 역시나 범죄로 자식을 잃거나 

부모를 잃은 이에게는 세상이 끝난 것과 마찬가지이며 끝난 인생에서 잃을 

것 없는 이들이 보이는 모습은 무한한 슬픔과 더불어 사건과 사태를 일으킨 

장본인을 향한 복수심 밖에 없다는 걸 다시금 볼 수 있는 작품이었다."
654,자백,105분,2022-10-26,"738,154명","윤종석, ","['소지섭', '김윤진', '나나', '최광일']",리얼라이즈픽쳐스(주),[],[],[],[],['롯데컬처웍스㈜롯데엔터테인먼트'],[],3,hwachul92,2022-10-28 00:16:06,8,"반전적이면서 소름과 충격 그 자체인 서스펜스스릴러영화였습니다! 살해 누명을 쓴 기업 대표와 그의 무죄를 변호해주는 변호사가 대면하면서 벌어지는 사건의 경위, 그리고 밝혀진 두 사람의 실체와 충격적인 진실까지 소름과 충격 그 자체였습니다! 또한, 소지섭과 김윤진의 감정 연기가 매우 강했습니다! 전반적으로 소름과 충격 그 자체였으니, 별 4개 드립니다!!"
655,소울메이트,123분,2023-03-15,"246,681명","민용근, ","['김다미', '전소니', '변우석', '김수형', '류지안']",클라이맥스 스튜디오(주),"['강현주', '민용근']",[],[],[],['㈜넥스트엔터테인먼트월드(NEW)'],[],4,egyption11,2023-07-12 21:25:06,7,"1998년, 너를 처음 만났어...우정이였는지...사랑이였는지...시베리아 횡단 열차...바이칼 호수...선의의 거짓말...그리고 반전..."
656,소울메이트,123분,2023-03-15,"246,681명","민용근, ","['김다미', '전소니', '변우석', '김수형', '류지안']",클라이맥스 스튜디오(주),"['강현주', '민용근']",[],[],[],['㈜넥스트엔터테인먼트월드(NEW)'],[],4,46607750,2023-06-07 16:19:37,2,"조금 너무 뻔한 결말이랄까요 
서로 절친한 사이가 결국엔 어떠한 계기로 서로 멀어지게 되고
그 과정에서 다시 화해하며 그런 엔딩스토리..
전형적인 영화였던것 같고.. 뭔가 뻔한 결말과 동시에 현실적으로 불가능한
영화 27살에 죽는것과 그 삶이 서로 달라진 뭔가 뒤죽박죽"
657,소울메이트,123분,2023-03-15,"246,681명","민용근, ","['김다미', '전소니', '변우석', '김수형', '류지안']",클라이맥스 스튜디오(주),"['강현주', '민용근']",[],[],[],['㈜넥스트엔터테인먼트월드(NEW)'],[],4,hwachul92,2023-04-23 00:00:51,6,"내용이 좀 짠하면서 미장센이 괜찮은 버디영화였습니다! 제주도를 배경으로 친해진 두 친구가 한 남성을 동시에 좋아하게 되면서 성인이 되어 각자 인생을 살면서 친구 관계가 서서히 소원해지다가 우여곡절과 산전수전을 겪다가 친구가 아이를 낳고 죽자 친구가 아이를 대신 키워준 내용으로 무난하면서 짠했고, 미장센과 미술이 좋았습니다! 전반적으로 짠하면서 미장센이 뛰어났으니, 별 3개 드립니다!!"
658,소울메이트,123분,2023-03-15,"246,681명","민용근, ","['김다미', '전소니', '변우석', '김수형', '류지안']",클라이맥스 스튜디오(주),"['강현주', '민용근']",[],[],[],['㈜넥스트엔터테인먼트월드(NEW)'],[],4,filmone1,2023-03-19 23:45:16,6,"민용근 감독이 연출한 <소울메이트>는 2017년에 개봉한 중국 작품인 <안녕, 나의 소울메이트>를 리메이크한 작품입니다.

제주도로 전학을 온 미소(김다미)는 집안 사정 때문에 석 달이 멀다하고 이사를 다닙니다. 아직 초등학생인 그녀는 이런 사실이 너무나 참기 힘듭니다. 전학 온 첫 날 교실에서 도망치는 예상치 못하는 상황이 벌어지기도 합니다. 이런 모습을 교실에서 본 하은(전소니)은 독특한 아이라고 생각합니다. 집으로 돌아가는 길에 미소를 우연히 만나게 된 하은은 자신의 집으로 미소를 초대하고 하룻밤을 같이 보내고 둘도 없는 친구가 됩니다.

시간은 흘러 고등학생이 된 미소는 이미 떠난 엄마 대신 게스트하우스에서 홀로 생활을 합니다. 다행히 절친인 하은 때문에 외로움을 견디며 학업과 알바를 병행합니다. 그런데 하은이 맘에 드는 남자 아이가 생겼다며 미소에게 고백합니다. 진우(변우석)라는 아이와 사귀게 된 하은은 꽤나 행복해보입니다. 하지만 진우는 미소에게도 묘한 감정을 느낍니다.

영화는 현재 시점에서 과거를 회상하는 이야기입니다. 학창시절과 현재를 교차해가면서 영화는 진행됩니다. 그림을 그렸던 하은의 작품이 갤러리에 전시되고 유일한 지인인 미소에게 연락이 가면서 현재 상황이 진행되는데 우연히 진우와 재회합니다. 아무에게도 연락 없이 사라진 하은의 상황이 궁금한 진우는 미소에게 그녀의 거처를 물어봅니다.

증국상 감독, 주동우 주연의 2017년 작인 원작은 우리나라에서 꽤나 큰 사랑을 받았고 현재 중화권 여배우 중 가장 연기력이 뛰어나다고 생각되는 주동우 배우의 출세작입니다. 그녀는 이후의 아카데미 국제장편상 후보가 되기도 한 <소년시절의 너>에서 눈부신 연기를 보여주기도 했습니다.

우리나라 작품으로 돌아오면 캐릭터보단 공간 자체의 매력이 좀 더 큰 작품인 것 같습니다. 민용근 감독은 <혜화, 동> 이후 거의 10년 만에 장편 영화로 돌아왔는데요. 제주도라는 공간이 두 캐릭터와 잘 어우러지고 특히 어떤 사건이 벌어지는 동굴 앞 장면은 굉장히 인상적이었습니다.

이 작품의 가장 큰 키워드인 오해라는 요소는 리메이크작에서도 가장 중요한 요소로 쓰이고 있습니다. 또한 우정을 넘어선 넓은 범위의 사랑이라는 개념을 표현하기 위해 원작과 마찬가지로 중요한 설정은 그대로 가져 왔고요.

원작을 뛰어넘는다고 볼 수 없지만 비교적 로컬화가 잘 된 작품이었고 특히 김다미, 전소니 배우의 케미스트리가 좋은 작품이었습니다. 다만 영화 외적으로는 민용근 감독의 오리지널 작품을 빠른 시일 내로 봤으면 하는 소망이 생기더라고요. <혜화, 동>을 워낙 좋게 봤기 때문에 좀 더 일찍 신작을 만났으면 합니다."
659,30일,119분,2023-10-03,"2,147,129명","남대중, ","['강하늘', '정소민']",(주)영화사 울림,[],[],[],[],['㈜마인드마크'],[],3,egyption11,2024-03-15 15:50:13,6,혹시나 했는데 역시나...흠...이병헌 감독이 연출 한 것 같은 특유의 쉴새없는 말장난 대사...웃음코드가 안 맞지만아주 조금 실소는 했다는...사실...
660,30일,119분,2023-10-03,"2,147,129명","남대중, ","['강하늘', '정소민']",(주)영화사 울림,[],[],[],[],['㈜마인드마크'],[],3,filmone1,2023-10-30 11:45:04,6,"남대중 감독이 연출한 <30일>은 30일간 이혼 조정 기간을 갖게 된 부부가 사고를 당한 후 기억을 잃게 되면서 벌어지는 이야기를 담고 있습니다.

고시생인 정열(강하늘)은 자신이 사랑하는 여자 나라(정소민)의 결혼식을 그냥 두고 볼 수밖에 없는 처지에 있습니다. 초라한 자신과 부잣집 딸인 나라의 신분(?) 차이가 그를 이렇게 만든 것이죠. 그런데 나라는 식장을 뛰쳐나와 정열에게 찾아가고 마지막 기회(?)를 줍니다. 그렇게 다시 연인이 되고 둘은 결혼을 합니다.

하지만 결혼준비부터 삐걱된 둘은 결국 결혼 생활이 몇 년 지나지 않아 원수지간이 되고 이혼을 하게 됩니다. 그런데 조정기간 첫 날 교통사고가 나고 둘은 모두 기억상실증에 걸립니다. 자신의 부모까지 알아볼 수 없는 지경이 된 거죠. 서로 원수지간이지만 같은 환경에 있어야 기억을 빨리 찾는다는 의사에 말해 둘은 어쩔 수 없이 다시 함께 살게 됩니다. 

뻔한 소재의 이야기이지만 로맨틱 코미디의 정석을 그대로 따르고 있는 이 작품은 소소한 재미가 군데군데 있는 작품입니다. 그 이유는 두 배우의 매력뿐만 아니라 가족들의 캐릭터 설계도 흥미롭게 만들어졌기 때문입니다. 조민수를 비롯한 김선영 배우의 캐릭터도 좋고 나라의 동생 캐릭터도 현실에 존재하는 찐동생 느낌이 있어 리얼한 코미디를 보여줍니다.

<스물>에서도 마지막에 연인이 되었던 강하늘과 정소민은 이번엔 원수지간이 되는데요. <스물>과는 달리 찐한(?) 장면도 조금 등장하더라고요. 그리고 일단 두 배우가 이미지적으로 굉장히 잘 어울리더라고요. 

앞서 언급한 것처럼 정석대로 진행되는 이야기는 우리가 잘 알고 있는 방식으로 마무리됩니다. 굉장한 야망이 있는 작품은 아니지만 한국영화계에서 거의 실종되고 있는 장르의 작품이라 너무 반가웠고 좀 더 젊은 배우들의 케미스트리를 이런 장르에서 보고 싶네요.."
661,30일,119분,2023-10-03,"2,147,129명","남대중, ","['강하늘', '정소민']",(주)영화사 울림,[],[],[],[],['㈜마인드마크'],[],3,hwachul92,2023-10-15 21:07:54,8,"코믹하면서 달달한 로맨틱코미디영화였습니다! 티격태격한 끝에 이혼을 선언하고 30일의 숙려기간 동안 뜻밖의 교통사고를 당하여 단기 기억상실증에 걸려버린 부부가 30일 동안 한 집에 같이 살면서 서로를 알아가기 시작하면서 다시 재결합하게 되는 내용으로 공감도는 조금 적기는 했으나 상당히 코믹하면서 달달하게 느껴졌습니다! 전반적으로 공감도는 부족했으나 코믹함과 달달함을 선사했으니, 별 4개 드립니다!!"
662,놉,130분,2022-08-17,"415,969명","조던 필, ","['대니얼 컬루야', '케케 파머', '스티븐 연', '마이클 윈콧', '브랜든 페레아']",,[],[],[],[],['유니버설 픽쳐스'],['유니버설 픽쳐스'],2,thrill5,2022-08-22 20:34:16,10,"공포 영화의 장인인 조던 필 감독의 ‘놉’은 관객들이 생각하는 

‘외계인’, ‘UFO’에 대한 틀을 깨부순다. 깨부순 틀을 적용하니 작품은 초반엔 

외계인들의 지구 침공을 연상케 했으나 나중엔 ‘불가사리’같은 괴물 영화로 

급격한 장르 전환을 통해 관객들에게 반전 그 이상의 패러다임의 전환까지 

생각해 볼 수 있는 여지를 제공한다.

작품 시작 후에 피 칠갑을 한 침팬지만 보면 영락 없는 ‘28일 후’의 광견병 

걸린 침팬지가 인간을 물어뜯은 형상이다. 작품의 포스터에서 배우들이 

하늘을 바라보는데 처음부터 살벌하게 침팬지가 사람을 물어뜯고 내리치는 

공격은 작품에서 상당히 어긋나는 지점이다. 그 이후 어느 모를 정사각형의 

형상에서 타이틀 시퀀스가 이어지고 정사각형의 틀에서 기수가 말을 타는 

모습을 보여준다. 이는 영화사적으로 기념비 적인 작품으로 초기 

영화사에서 흑인 기수가 말을 탄 장면을 촬영한 것으로 세계 영화사에서 

미국 영화가 출발하는 시초가 된 영상이라고 한다. 그 기수의 후예들이 

오티스 주니어(대니얼 칼루야)로 묵묵하게 부친인 오티스 

씨니어(키스 리차드)와 말 목장을 운영하고 있다. 작품 초반에 OJ가 기기를 

고치고 집으로 돌아가는 순간 굉음이 들리며 전자 장비가 순간적으로 

먹통이 되고 정체불명의 물건들이 급격한 속도로 땅으로 떨어진다. 땅으로 

떨어지는 물체에 머리를 제대로 맞은 부친이 쓰러지자 병원으로 후송하지만 

결국 사망하게 되는데 이 사고는 비행기 폭발 사고로 종결되지만 

작품에서는 강렬한 초반부의 인상으로 차후 왜 물건들이 공중에서 쏟아지는 

지 알게 된다.

할리우드 영화 제작시 필요한 말을 공급하는 목장을 운영하는 오티스는 

부친 사망 이후 근근이 일자리가 필요해 촬영 현장에 말을 데려가지만 

일종의 인종적 클리셰로 백인 일색인 촬영 현장에서 고독한 말 조련사의 

엄청나게 불편한 자리에 있다. 과묵하게 주변 인들의 말을 예민하게 

흥분케 하는 행동을 하지 말라고 조언하지만 무시당하기 일쑤고 활발하고 

어느 정도 사교성이 있는 여동생 에머랄드(케케 파머)는 활발하지만 정작 

오빠를 도와주기는커녕 촬영관계자들과 수다를 떨기 바쁘다.

어려운 목장 상황을 감안해 OJ는 리키 주프 박(스티브 연)과 말을 

매매하기도 하며 이웃으로서 대화도 나눈다. 에머랄드의 오지랖에 결국 

리키는 자신의 과거를 수집한 소박한 박물관과 같은 공간을 에머랄드에게 

공개하는데 그 순간 리키의 과거가 작품 초반에 나온 침팬지와 관련이 

있음이 드러난다. 리키가 트라우마에 있을 법한데도 사건 당시의 물건을 

수집하고 전시하려는 건 트라우마에 빠진 과거라도 추억하려는 의도인지는 

모르겠다.

팍팍한 삶이 이어지는 가운데 OJ는 정체불명의 비행체를 발견하고 

에머랄드와 의견을 공유하며 감시 장비를 판매하는 곳에서 CCTV를 

구매하고 그 판매점의 직원 앤젤(브랜든 페레아)까지 가세해 장비의 조작은 

물론 두 남매의 미확인비행체를 촬영하는데 합류한다.

말의 이름을 딴 각 장들이 진행될수록 미확인 비행체의 정체가 드러나고 

서두에서 언급한 것처럼 작품 장르가 외계인들의 침공으로 발생되는 공포가 

아닌 괴물이 등장하며 불가사리 같은 공포를 준다고 했던 것처럼 리키가 

진행하는 공연장에서부터 괴물은 그 본색을 드러낸다.

조던 필 감독은 괴물의 정체를 철두철미하게 숨기고 정체가 밝혀지기 

전까지 관객들이 보편적으로 생각하는 외계인에 대한 이미지를 확고하게 

각인시키다 리키의 공연장에 그 정체를 드러내는 순간은 아주 극적이다. 그 

이후 OJ와 에머랄드 앤젤이 펼치는 일종의 활극은 작품의 진행 속도를 

빠르게 해 규모를 아주 크게 키운다.

광고를 찍으려던 감독 홀스트(마이클 윈콧)에게 삼고초려와 같은 부탁을 한 

뒤 그도 합류하는데 그의 비장의 장비는 구식 필름 카메라다. 작품 초반에 

말을 타는 흑인 기수의 영상이 상징하듯 그리고 정체불명의 존재가 등장할 

때마다 전자장비가 먹통이 되는 걸 감안한 듯 홀스트는 자신의 전문분야인 

촬영에서 오히려 첨단이 아닌 구식 장비가 통용될 때가 있다고 상징적인 

손짓으로 관객에게 영화 촬영에 대한 일종의 코드와 같은 모습으로 

역동적으로 다이얼을 돌려 영화 초기의 향수를 자극한다. 어쩌면 조던 필 

감독은 이번 작품 ‘놉’을 통해 영화 초기에 지녔던 유희 정신을 기리고 

정체불명의 존재를 첨단 장비가 아닌 구식 장비로 찍으며 인간이 창조한 

산물이 만능이 아니라는 것도 일깨우는 듯 하다.

조여오는 공포에서 활극으로 전환한 작품은 공포와 재미 두 측면에서 

관객의 시선을 붙잡고 재미를 보장하며 발상의 전환으로 선보이는 차기 

공포 영화의 경향까지 예측하는 듯 하다. 반전이라기 보다 일종의 혁신같아 

보이는 조던 필 감독의 시선의 전환에 박수를 보낸다."
663,놉,130분,2022-08-17,"415,969명","조던 필, ","['대니얼 컬루야', '케케 파머', '스티븐 연', '마이클 윈콧', '브랜든 페레아']",,[],[],[],[],['유니버설 픽쳐스'],['유니버설 픽쳐스'],2,hwachul92,2022-08-22 14:10:43,6,"전개가 난해하고 이해하기 어려운 미스터리스릴러영화였습니다! 넓은 목장에서 나타난 정체불명의 UFO가 목장을 덮치자 UFO를 촬영하여 돈과 영리를 하겠다는 두 남매의 위험천만하고 무모한 도전을 다뤘지만, 내용 자체가 이해하기가 상당히 어려웠습니다! 전반적으로 내용 전개가 매우 어려웠고 이해하기 어려운 부분도 상당했으니, 별 3개 드립니다!!"
